Nome,Data,Estado,Apoiamentos
CD - CONSCIÊNCIA DEMOCRÁTICA,2024-07-26,SC,Total de aptos: 0
CD - CONSCIÊNCIA DEMOCRÁTICA,2024-07-26,SP,Total de aptos: 0
CD - CONSCIÊNCIA DEMOCRÁTICA,2024-07-26,SE,Total de aptos: 0
CD - CONSCIÊNCIA DEMOCRÁTICA,2024-07-26,TO,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,AC,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,AL,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,AP,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,AM,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,BA,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,CE,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,DF,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,ES,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,GO,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,MA,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,MT,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,MS,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,MG,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,PA,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,PB,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,PR,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,PE,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,PI,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,RJ,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,RN,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,RS,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,RO,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,RR,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,SC,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,SP,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,SE,Total de aptos: 0
JUVENTUDE - JUVENTUDE,2024-07-26,TO,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,AC,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,AL,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,AP,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,AM,Total de aptos: 86
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,BA,Total de aptos: 511
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,CE,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,DF,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,ES,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,GO,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,MA,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,MT,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,MS,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,MG,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,PA,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,PB,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,PR,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,PE,Total de aptos: 4
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,PI,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,RJ,Total de aptos: 510
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,RN,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,RS,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,RO,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,RR,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,SC,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,SP,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,SE,Total de aptos: 0
MCB - MOVIMENTO CONSCIÊNCIA BRASIL,2024-07-26,TO,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,AC,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,AL,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,AP,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,AM,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,BA,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,CE,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,DF,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,ES,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,GO,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,MA,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,MT,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,MS,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,MG,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,PA,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,PB,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,PR,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,PE,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,PI,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,RJ,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,RN,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,RS,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,RO,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,RR,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,SC,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,SP,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,SE,Total de aptos: 0
MEB - MOVIMENTO ESPERANÇA BRASIL - BRASIL - BR - NACIONAL,2024-07-26,TO,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,AC,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,AL,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,AP,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,AM,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,BA,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,CE,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,DF,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,ES,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,GO,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,MA,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,MT,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,MS,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,MG,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,PA,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,PB,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,PR,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,PE,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,PI,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,RJ,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,RN,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,RS,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,RO,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,RR,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,SC,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,SP,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,SE,Total de aptos: 0
ORDEM - ORDEM,2024-07-26,TO,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,AC,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,AL,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,AP,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,AM,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,BA,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,CE,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,DF,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,ES,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,GO,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,MA,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,MT,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,MS,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,MG,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,PA,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,PB,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,PR,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,PE,Total de aptos: 1
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,PI,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,RJ,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,RN,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,RS,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,RO,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,RR,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,SC,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,SP,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,SE,Total de aptos: 0
AFRO - PARTIDO AFROBRASILIDADE,2024-07-26,TO,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,AC,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,AL,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,AP,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,AM,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,BA,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,CE,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,DF,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,ES,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,GO,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,MA,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,MT,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,MS,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,MG,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,PA,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,PB,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,PR,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,PE,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,PI,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,RJ,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,RN,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,RS,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,RO,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,RR,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,SC,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,SP,Total de aptos: 32
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,SE,Total de aptos: 0
AMBIENTALISTAS - PARTIDO AMBIENTALISTAS,2024-07-26,TO,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,AC,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,AL,Total de aptos: 245
PBN - PARTIDO BRASIL NOVO,2024-07-26,AP,Total de aptos: 145
PBN - PARTIDO BRASIL NOVO,2024-07-26,AM,Total de aptos: 937
PBN - PARTIDO BRASIL NOVO,2024-07-26,BA,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,CE,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,DF,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,ES,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,GO,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,MA,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,MT,Total de aptos: 186
PBN - PARTIDO BRASIL NOVO,2024-07-26,MS,Total de aptos: 13
PBN - PARTIDO BRASIL NOVO,2024-07-26,MG,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,PA,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,PB,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,PR,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,PE,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,PI,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,RJ,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,RN,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,RS,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,RO,Total de aptos: 365
PBN - PARTIDO BRASIL NOVO,2024-07-26,RR,Total de aptos: 342
PBN - PARTIDO BRASIL NOVO,2024-07-26,SC,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,SP,Total de aptos: 0
PBN - PARTIDO BRASIL NOVO,2024-07-26,SE,Total de aptos: 67
PBN - PARTIDO BRASIL NOVO,2024-07-26,TO,Total de aptos: 8
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,AC,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,AL,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,AP,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,AM,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,BA,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,CE,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,DF,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,ES,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,GO,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,MA,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,MT,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,MS,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,MG,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,PA,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,PB,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,PR,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,PE,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,PI,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,RJ,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,RN,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,RS,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,RO,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,RR,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,SC,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,SP,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,SE,Total de aptos: 0
PCP - PARTIDO CAPITALISTA POPULAR ,2024-07-26,TO,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,AC,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,AL,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,AP,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,AM,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,BA,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,CE,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,DF,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,ES,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,GO,Total de aptos: 5
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,MA,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,MT,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,MS,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,MG,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,PA,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,PB,Total de aptos: 22
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,PR,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,PE,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,PI,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,RJ,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,RN,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,RS,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,RO,Total de aptos: 36
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,RR,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,SC,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,SP,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,SE,Total de aptos: 0
CONSERVADOR  - PARTIDO CONSERVADOR BRASILEIRO ,2024-07-26,TO,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,AC,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,AL,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,AP,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,AM,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,BA,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,CE,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,DF,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,ES,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,GO,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,MA,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,MT,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,MS,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,MG,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,PA,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,PB,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,PR,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,PE,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,PI,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,RJ,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,RN,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,RS,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,RO,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,RR,Total de aptos: 60
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,SC,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,SP,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,SE,Total de aptos: 0
PSP - PARTIDO DA SEGURANÇA PRIVADA ,2024-07-26,TO,Total de aptos: 0
PDS - PARTIDO DO DESENVOLVIMENTO SUSTENTÁVEL,2024-07-26,AC,Total de aptos: 0
PDS - PARTIDO DO DESENVOLVIMENTO SUSTENTÁVEL,2024-07-26,AL,Total de aptos: 0
PDS - PARTIDO DO DESENVOLVIMENTO SUSTENTÁVEL,2024-07-26,AP,Total de aptos: 0
PDS - PARTIDO DO DESENVOLVIMENTO SUSTENTÁVEL,2024-07-26,AM,Total de aptos: 0
